customer_id,first_name,last_name,gender,age,email,phone,city_id,customer_type,registration_date,preferred_contact,occupation,annual_income,marital_status
CUS002636,Priya,Singh,FEMALE,25,priya.singh2636@gmail.com,9517651646,C215,premium,27-06-2024,WhatsApp,Business,1957629,married
CUS002637,Priya,Reddy,male,26,priya.reddy2637@gmail.com,9997839338,C223,premium,15-11-2024,Email,Business,1804889,Married
CUS002638,Sneha,Patel,male,62,sneha.patel2638@gmail.com,9228676202,C164,New,09-01-2024,Phone,Teacher,1058889,Married
CUS002639,Vikram,Patel,Male,23,vikram.patel2639@gmail.com,9821047025,C188,Returning,03-10-2024,Phone,Teacher,1491739,married
CUS002640,Vikram,Singh,male,53,,,C178,premium,08-04-2024,WhatsApp,,879948,married
CUS002641,Priya,Nair,Female,44,priya.nair2641@gmail.com,9247043867,C045,Returning,27-06-2024,WhatsApp,Teacher,552218,married
CUS002642,Ananya,Nair,Female,50,ananya.nair2642@gmail.com,9892705301,C090,Premium,23-12-2024,WhatsApp,Engineer,1818133,married
CUS002643,Vikram,Patel,male,22,vikram.patel2643@gmail.com,9200431004,C217,Returning,16-03-2024,Email,Business,910593,married
CUS002644,Ananya,Patel,Female,23,ananya.patel2644@gmail.com,9759663542,C122,Premium,26-09-2024,Email,Teacher,420234,Married
CUS002645,Priya,Patel,male,49,priya.patel2645@gmail.com,9444913019,C089,Returning,13-02-2024,Phone,Engineer,2644627,Single
CUS002646,Ananya,Patel,MALE,49,ananya.patel2646@gmail.com,9948807761,C078,Returning,16-08-2024,WhatsApp,Engineer,497835,Single
CUS002647,Ananya,Sharma,Male,61,ananya.sharma2647@gmail.com,9704837396,C219,New,15-03-2024,Phone,Business,338436,Married
CUS002648,Ananya,Sharma,MALE,22,ananya.sharma2648@gmail.com,9385577513,C231,Premium,23-05-2024,WhatsApp,Teacher,447931,Married
CUS002649,Ananya,Iyer,male,34,ananya.iyer2649@gmail.com,9873062359,C046,New,18-02-2024,WhatsApp,Doctor,1508974,Single
CUS002650,Sneha,Nair,male,44,sneha.nair2650@gmail.com,9491625273,C144,Returning,18-04-2024,Phone,Engineer,2112125,Single
CUS002651,Sneha,Nair,FEMALE,39,sneha.nair2651@gmail.com,9856599988,C207,Returning,18-07-2024,Email,Business,1352127,Single
CUS002652,Ananya,Nair,MALE,52,ananya.nair2652@gmail.com,9733163348,C206,premium,14-04-2024,Email,Teacher,623838,married
CUS002653,Aarav,Nair,FEMALE,28,aarav.nair2653@gmail.com,9712234277,C026,Premium,09-11-2024,WhatsApp,Business,2134585,Married
CUS002654,Vikram,Nair,FEMALE,42,vikram.nair2654@gmail.com,9626915525,C091,Premium,22-01-2024,Phone,Doctor,1211378,Married
CUS002655,Sneha,Singh,Male,25,sneha.singh2655@gmail.com,9868280838,C002,premium,10-07-2024,Email,Engineer,2007830,Married
CUS002656,Vikram,Iyer,FEMALE,53,vikram.iyer2656@gmail.com,9356913899,C106,New,23-05-2024,WhatsApp,Teacher,1004352,Single
CUS002657,Priya,Sharma,male,52,priya.sharma2657@gmail.com,9184487707,C177,Premium,10-10-2024,Email,Doctor,984466,married
CUS002658,Rahul,Sharma,Female,22,rahul.sharma2658@gmail.com,9491157197,C088,New,16-09-2024,Email,Teacher,1718177,married
CUS002659,Rahul,Nair,Female,62,rahul.nair2659@gmail.com,9191668031,C237,premium,20-06-2024,Email,Engineer,558652,Married
CUS002660, Priya,Singh,FEMALE,36,priya.singh2660@gmail.com,9313635660,C166,Returning,23-06-2024,WhatsApp,Engineer,1133860,Married
CUS002661,Sneha,Reddy,male,41,sneha.reddy2661@gmail.com,9772396991,C129,Premium,13-12-2024,Email,Business,2113137,Single
CUS002662,Priya,Singh,FEMALE,50,priya.singh2662@gmail.com,9667078304,C097,New,06-10-2024,WhatsApp,Engineer,1353052,Single
CUS002663,Ananya,Nair,MALE,60,ananya.nair2663@gmail.com,9854625872,C039,Premium,22-11-2024,WhatsApp,Teacher,714300,Single
CUS002664,Priya,Singh,Female,34,priya.singh2664@gmail.com,9712121958,C001,premium,16-11-2024,WhatsApp,Business,2161676,Married
CUS002665,Vikram,Singh,FEMALE,53,vikram.singh2665@gmail.com,9529705666,C241,premium,06-02-2024,Phone,Business,1940680,Married
CUS002666,Rahul,Patel,male,22,rahul.patel2666@gmail.com,9801384245,C043,New,26-09-2024,Email,Teacher,1104332,Single
CUS002667,Vikram,Sharma,FEMALE,53,vikram.sharma2667@gmail.com,9690933279,C066,Returning,23-03-2024,Email,Teacher,1301353,Single
CUS002668,Vikram,Patel,FEMALE,43,vikram.patel2668@gmail.com,9343774833,C124,premium,09-12-2024,Phone,Business,1116108,Single
CUS002669,Ananya,Singh,FEMALE,59,ananya.singh2669@gmail.com,9596382348,C233,New,01-10-2024,Email,Business,843975,Single
CUS002670,Priya,Sharma,Male,25,priya.sharma2670@gmail.com,9434384802,C046,New,13-11-2024,Phone,Engineer,2371612,Married
CUS002671,Rahul,Sharma,Male,34,rahul.sharma2671@gmail.com,9963051760,C027,premium,10-12-2024,Phone,Engineer,1783952,married
CUS002672,Ananya,Singh,Male,61,ananya.singh2672@gmail.com,9450227666,C008,New,11-10-2024,Phone,Teacher,2190424,married
CUS002673,Aarav,Patel,male,50,aarav.patel2673@gmail.com,98 65495043,C035,Premium,25-05-2024,Phone,Engineer,2614097,Married
CUS002674,Aarav,Singh,Male,54,aarav.singh2674@gmail.com,9983524341,C011,New,06-01-2024,Phone,Business,1236559,Single
CUS002675,Sneha,Singh,Female,57,sneha.singh2675@gmail.com,9565599095,C250,Returning,14-07-2024,Phone,Business,2406605,married
CUS002676,Aarav,Nair,MALE,53,aarav.nair2676@gmail.com,9430961959,C146,New,03-04-2024,Email,Engineer,2395294,Married
CUS002677,Vikram,Sharma,FEMALE,48,vikram.sharma2677@gmail.com,9166188003,C095,New,25-01-2024,Email,Business,1796913,Married
CUS002678,Priya,Reddy,FEMALE,26,priya.reddy2678@gmail.com,9791639693,C236,Premium,08-04-2024,Phone,Business,2974488,married
CUS002679,Ananya,Reddy,Male,62,ananya.reddy2679@gmail.com,9206185298,C106,New,10-01-2024,WhatsApp,Business,1696578,Single
CUS002680,Priya,Singh,Female,65,,9128685842,C124,New,27-02-2024,Email,Doctor,2916482,Single
CUS002681,Vikram,Iyer,MALE,54,vikram.iyer2681@gmail.com,9334761901,C219,Returning,25-10-2024,Email,Engineer,689725,Single
CUS002682,Aarav,Reddy,MALE,55,aarav.reddy2682@gmail.com,9798159806,C190,premium,06-07-2024,Phone,Teacher,1469334,married
CUS002683,Rahul,Patel,MALE,56,rahul.patel2683@gmail.com,9137192982,C216,Premium,04-05-2024,Email,Engineer,908121,Single
CUS002684,Aarav,Iyer,Female,23,aarav.iyer2684@gmail.com,9322629387,C070,New,21-11-2024,Email,Engineer,1928555,Married
CUS002685,Aarav,Reddy,male,27,aarav.reddy2685@gmail.com,9491166142,C059,New,19-07-2024,WhatsApp,Doctor,648473,Single
CUS002686,Vikram,Nair,male,59,vikram.nair2686@gmail.com,9573914960,C163,Returning,11-12-2024,Email,Teacher,678298,Married
CUS002687,Vikram,Iyer,MALE,27,vikram.iyer2687@gmail.com,9519316983,C241,Premium,11-04-2024,WhatsApp,Business,1181763,Married
CUS002688,Ananya,Iyer,FEMALE,22,ananya.iyer2688@gmail.com,9812354428,C066,premium,03-05-2024,Phone,Doctor,1281593,Single
CUS002689,Sneha,Iyer,Female,40,sneha.iyer2689@gmail.com,9316013878,C118,Premium,09-05-2024,WhatsApp,Engineer,2920115,married
CUS002690,Ananya,Nair,FEMALE,56,ananya.nair2690@gmail.com,9292961323,C198,Premium,14-08-2024,WhatsApp,Business,2527487,Married
CUS002691,Aarav,Nair,Male,24,aarav.nair2691@gmail.com,9883959762,C054,New,15-08-2024,Phone,Doctor,790797,Married
CUS002692,Priya,Singh,male,49,priya.singh2692@gmail.com,9613794655,C102,New,02-08-2024,WhatsApp,Engineer,2560795,married
CUS002693,Aarav,Singh,Female,51,aarav.singh2693@gmail.com,9577063311,C161,Returning,21-07-2024,Phone,Doctor,2584044,married
CUS002694,Vikram,Reddy,FEMALE,34,vikram.reddy2694@gmail.com,9209524696,C230,New,07-01-2024,Phone,Doctor,2621726,Married
CUS002695,Sneha,Iyer,Male,57,sneha.iyer2695@gmail.com,,C062,New,21-03-2024,Phone,Engineer,2922626,Married
CUS002696,Priya,Reddy,Female,60,priya.reddy2696@gmail.com,9860834461,C213,Returning,13-02-2024,Phone,Doctor,1242710,Single
CUS002697,Vikram,Singh,male,64,vikram.singh2697@gmail.com,9626285356,C173,New,05-10-2024,WhatsApp,Business,1263753,Single
CUS002698,Sneha,Nair,FEMALE,48,sneha.nair2698@gmail.com,9961664088,C057,premium,18-07-2024,Email,Engineer,875762,married
CUS002699,Priya,Iyer,Male,41,priya.iyer2699@gmail.com,9980490214,C060,premium,11-04-2024,WhatsApp,Engineer,975515,Married
CUS002700,Ananya,Singh,male,49,ananya.singh2700@gmail.com,9204574700,C134,Returning,10-10-2024,Email,,1889895,Single
CUS002701,Sneha,Iyer,male,45,sneha.iyer2701@gmail.com,9216964105,C248,Returning,09-10-2024,WhatsApp,Engineer,1221492,Single
CUS002702,Sneha,Patel,FEMALE,40,sneha.patel2702@gmail.com,9207287202,C047,premium,06-05-2024,WhatsApp,Doctor,2061358,married
CUS002703,Rahul,Singh,FEMALE,39,rahul.singh2703@gmail.com,9615976188,C075,premium,01-12-2024,Email,Doctor,2926125,Married
CUS002704,Priya,Sharma,Female,60,priya.sharma2704@gmail.com,9319082584,C052,New,24-07-2024,Email,Doctor,2333275,Single
CUS002705,Vikram,Iyer,FEMALE,51,vikram.iyer2705@gmail.com,9245750439,C193,premium,03-02-2024,Email,Doctor,1528995,Married
CUS002706,Sneha,Reddy,Male,50,sneha.reddy2706@gmail.com,98 64177760,C180,Premium,22-10-2024,WhatsApp,Doctor,1821035,Single
CUS002707,Priya,Singh,male,51,priya.singh2707@gmail.com,9456337720,C081,Premium,08-10-2024,Phone,Doctor,925331,married
CUS002708,Aarav,Singh,male,55,aarav.singh2708@gmail.com,9660891790,C160,New,14-07-2024,WhatsApp,Business,2546264,Single
CUS002709,Sneha,Sharma,FEMALE,30,sneha.sharma2709@gmail.com,9858656369,C015,Returning,13-09-2024,Email,Engineer,1619507,married
CUS002710,Rahul,Nair,male,41,rahul.nair2710@gmail.com,9413057863,C163,Returning,28-07-2024,WhatsApp,Business,420031,married
CUS002711,Vikram,Singh,Female,26,vikram.singh2711@gmail.com,9264098092,C024,Returning,28-11-2024,Phone,Engineer,1295506,Single
CUS002712,Ananya,Singh,MALE,29,ananya.singh2712@gmail.com,9120537993,C078,New,23-12-2024,Email,Doctor,1029749,married
CUS002713,Ananya,Reddy,MALE,65,ananya.reddy2713@gmail.com,9178915854,C139,New,23-07-2024,WhatsApp,Teacher,2929597,Married
CUS002714,Aarav,Patel,Male,41,aarav.patel2714@gmail.com,9497074475,C036,premium,28-09-2024,Phone,Doctor,721990,Married
CUS002715,Vikram,Sharma,male,25,vikram.sharma2715@gmail.com,9141564080,C136,premium,12-10-2024,Email,Teacher,786759,Married
CUS002716,Priya,Singh,Female,59,priya.singh2716@gmail.com,9769122763,C217,Premium,09-12-2024,Email,Teacher,708729,married
CUS002717,Ananya,Patel,Female,57,ananya.patel2717@gmail.com,9396651608,C090,New,19-04-2024,Email,Engineer,2172625,married
CUS002718,Ananya,Singh,Female,60,ananya.singh2718@gmail.com,9767081945,C211,New,22-02-2024,Phone,Teacher,1500370,Married
CUS002719,Aarav,Sharma,MALE,60,aarav.sharma2719@gmail.com,9673574216,C149,Returning,18-02-2024,Phone,Engineer,976521,Married
CUS002720,Aarav,Singh,Male,32,,9385396239,C150,premium,05-06-2024,Email,Doctor,911203,Married
CUS002721,Rahul,Singh,male,57,rahul.singh2721@gmail.com,9834787036,C088,premium,21-07-2024,Phone,Doctor,2322805,married
CUS002722,Rahul,Iyer,male,29,rahul.iyer2722@gmail.com,9259991679,C122,premium,11-01-2024,Email,Business,2059345,Single
CUS002723,Priya,Reddy,FEMALE,30,priya.reddy2723@gmail.com,9400168261,C043,premium,25-10-2024,WhatsApp,Teacher,416754,Married
CUS002724,Ananya,Nair,male,65,ananya.nair2724@gmail.com,9197351578,C239,New,18-12-2024,Phone,Business,780933,married
CUS002725,Ananya,Singh,MALE,30,ananya.singh2725@gmail.com,9442905389,C168,New,08-12-2024,WhatsApp,Engineer,2785009,Single
CUS002726,Sneha,Reddy,male,42,sneha.reddy2726@gmail.com,9713638158,C147,premium,18-03-2024,Phone,Business,411789,Married
CUS002727,Aarav,Nair,Female,45,aarav.nair2727@gmail.com,9430222767,C098,Returning,15-04-2024,WhatsApp,Doctor,2995024,married
CUS002728,Priya,Reddy,male,50,priya.reddy2728@gmail.com,9224371209,C101,Returning,13-08-2024,Email,Business,902713,Married
CUS002729,Priya,Singh,MALE,25,priya.singh2729@gmail.com,9795985953,C209,New,18-01-2024,Phone,Business,1403055,Married
CUS002730, Sneha,Nair,MALE,62,sneha.nair2730@gmail.com,9927423891,C062,Returning,05-06-2024,WhatsApp,Business,975242,married
CUS002731,Ananya,Sharma,MALE,22,ananya.sharma2731@gmail.com,9703816626,C019,premium,20-08-2024,Email,Teacher,871754,Married
CUS002732,Rahul,Patel,male,30,rahul.patel2732@gmail.com,9862277858,C233,Returning,08-06-2024,Phone,Business,1001554,Married
CUS002733,Vikram,Iyer,MALE,46,vikram.iyer2733@gmail.com,9385643239,C098,Premium,09-01-2024,Email,Engineer,1220305,married
CUS002734,Priya,Patel,FEMALE,32,priya.patel2734@gmail.com,9605788579,C092,Premium,17-10-2024,WhatsApp,Teacher,1667255,married
CUS002735,Vikram,Iyer,FEMALE,33,vikram.iyer2735@gmail.com,9926798090,C005,Returning,12-04-2024,WhatsApp,Doctor,2556119,Single
CUS002736,Ananya,Sharma,FEMALE,23,ananya.sharma2736@gmail.com,9690196630,C141,premium,27-11-2024,Email,Doctor,670565,Married
CUS002737,Vikram,Sharma,FEMALE,50,vikram.sharma2737@gmail.com,9357944716,C053,premium,16-12-2024,Email,Teacher,2562249,Married
CUS002738,Rahul,Nair,Male,43,rahul.nair2738@gmail.com,9971894692,C185,premium,14-10-2024,WhatsApp,Business,1266516,Married
CUS002739,Ananya,Reddy,MALE,46,ananya.reddy2739@gmail.com,98 81444542,C032,New,11-01-2024,WhatsApp,Engineer,995359,married
CUS002740,Priya,Nair,Female,59,priya.nair2740@gmail.com,9436383104,C100,Returning,05-11-2024,WhatsApp,Doctor,1052676,married
CUS002741,Ananya,Reddy,Female,48,ananya.reddy2741@gmail.com,9160141348,C116,premium,24-01-2024,Phone,Teacher,2540598,Married
CUS002742,Vikram,Nair,male,29,vikram.nair2742@gmail.com,9473234582,C175,Returning,27-03-2024,WhatsApp,Business,1163584,Married
CUS002743,Aarav,Iyer,Female,64,aarav.iyer2743@gmail.com,9173491388,C058,Returning,11-07-2024,WhatsApp,Doctor,1726885,Married
CUS002744,Vikram,Nair,male,53,vikram.nair2744@gmail.com,9849702492,C191,Returning,06-10-2024,Email,Business,2459068,Married
CUS002745,Vikram,Sharma,Female,31,vikram.sharma2745@gmail.com,9912492667,C082,Returning,07-05-2024,Email,Doctor,1631520,Single
CUS002746,Aarav,Sharma,Female,33,aarav.sharma2746@gmail.com,9245280699,C234,New,01-03-2024,Phone,Doctor,2698939,married
CUS002747,Vikram,Patel,Male,31,vikram.patel2747@gmail.com,9110149733,C065,New,18-01-2024,WhatsApp,Teacher,2828636,married
CUS002748,Aarav,Patel,Female,47,aarav.patel2748@gmail.com,9181580397,C148,Returning,17-04-2024,WhatsApp,Business,2852060,Married
CUS002749,Priya,Iyer,Female,40,priya.iyer2749@gmail.com,9930846245,C166,Returning,26-09-2024,Phone,Business,917241,married
CUS002750,Ananya,Iyer,FEMALE,41,ananya.iyer2750@gmail.com,,C189,Premium,08-04-2024,Email,Doctor,1626484,Married
CUS002751,Sneha,Sharma,Male,30,sneha.sharma2751@gmail.com,9866498862,C026,Returning,03-12-2024,Email,Doctor,1507028,married
CUS002752,Rahul,Patel,male,47,rahul.patel2752@gmail.com,9747219406,C191,Premium,23-06-2024,Email,Doctor,1956342,Married
CUS002753,Priya,Patel,male,35,priya.patel2753@gmail.com,9516272534,C195,Premium,10-06-2024,Email,Teacher,1258902,Single
CUS002754,Rahul,Reddy,male,55,rahul.reddy2754@gmail.com,9635683292,C013,New,27-02-2024,Phone,Doctor,1501132,Single
CUS002755,Rahul,Iyer,MALE,53,rahul.iyer2755@gmail.com,9578241136,C027,New,10-10-2024,Email,Business,1573335,married
CUS002756,Rahul,Iyer,MALE,42,rahul.iyer2756@gmail.com,9562633157,C108,New,22-08-2024,Phone,Doctor,2707559,married
CUS002757,Vikram,Singh,Female,39,vikram.singh2757@gmail.com,9354510310,C022,premium,18-10-2024,WhatsApp,Doctor,2929448,Married
CUS002758,Priya,Nair,male,58,priya.nair2758@gmail.com,9177403109,C066,New,23-04-2024,Phone,Business,2798043,Married
CUS002759,Sneha,Singh,FEMALE,45,sneha.singh2759@gmail.com,9309308412,C044,Premium,27-02-2024,WhatsApp,Business,2541851,Single
CUS002760,Aarav,Iyer,male,60,,9334425017,C233,premium,09-10-2024,Email,,2276222,married
CUS002761,Vikram,Iyer,Female,27,vikram.iyer2761@gmail.com,9169177760,C018,Premium,12-04-2024,Phone,Engineer,564938,Single
CUS002762,Aarav,Singh,MALE,30,aarav.singh2762@gmail.com,9840282765,C087,Returning,19-03-2024,WhatsApp,Engineer,590333,Married
CUS002763,Priya,Iyer,Male,59,priya.iyer2763@gmail.com,9955118231,C050,New,10-04-2024,WhatsApp,Doctor,2672685,Single
CUS002764,Aarav,Nair,male,35,aarav.nair2764@gmail.com,9709176491,C064,New,14-01-2024,Email,Engineer,1116731,married
CUS002765,Aarav,Sharma,Female,39,aarav.sharma2765@gmail.com,9675298122,C139,premium,26-04-2024,Email,Business,1960902,Married
CUS002766,Rahul,Patel,FEMALE,27,rahul.patel2766@gmail.com,9762872402,C176,New,09-10-2024,WhatsApp,Business,1648212,Single
CUS002767,Rahul,Nair,Male,41,rahul.nair2767@gmail.com,9174905124,C052,New,22-11-2024,WhatsApp,Business,1616308,married
CUS002768,Vikram,Patel,Female,42,vikram.patel2768@gmail.com,9505941324,C211,Returning,17-09-2024,Email,Engineer,383562,Single
CUS002769,Sneha,Iyer,male,60,sneha.iyer2769@gmail.com,9979198008,C172,New,06-06-2024,Email,Doctor,1311525,married
CUS002770,Rahul,Iyer,MALE,61,rahul.iyer2770@gmail.com,9785563516,C068,New,11-10-2024,Phone,Doctor,422761,Married
CUS002771,Rahul,Reddy,Male,48,rahul.reddy2771@gmail.com,9407281024,C038,Returning,06-05-2024,Phone,Doctor,1721358,married
CUS002772,Sneha,Iyer,FEMALE,43,sneha.iyer2772@gmail.com,98 98239137,C084,premium,21-11-2024,Phone,Engineer,1535004,Single
CUS002773,Priya,Sharma,male,33,priya.sharma2773@gmail.com,9589208304,C161,premium,03-01-2024,WhatsApp,Engineer,2188250,Married
CUS002774,Rahul,Nair,FEMALE,52,rahul.nair2774@gmail.com,9420131650,C068,Premium,13-12-2024,Phone,Teacher,1321145,Single
CUS002775,Aarav,Singh,male,25,aarav.singh2775@gmail.com,9537947364,C112,premium,27-09-2024,WhatsApp,Engineer,520810,Married
CUS002776,Priya,Singh,male,37,priya.singh2776@gmail.com,9234796895,C115,premium,19-10-2024,WhatsApp,Doctor,378898,Married
CUS002777,Aarav,Nair,MALE,28,aarav.nair2777@gmail.com,9858538018,C072,Premium,16-01-2024,Phone,Doctor,1009900,Married
CUS002778,Vikram,Singh,male,65,vikram.singh2778@gmail.com,9503882850,C157,Premium,08-07-2024,WhatsApp,Business,1823450,Single
CUS002779,Aarav,Nair,Male,51,aarav.nair2779@gmail.com,9985375506,C125,Returning,20-12-2024,Email,Doctor,525775,Married
CUS002780,Sneha,Reddy,Male,53,sneha.reddy2780@gmail.com,9326266927,C145,Premium,25-03-2024,WhatsApp,Business,1464579,married
CUS002781,Aarav,Nair,Female,22,aarav.nair2781@gmail.com,9441430360,C242,Returning,09-09-2024,Email,Engineer,305640,Single
CUS002782,Vikram,Reddy,Male,62,vikram.reddy2782@gmail.com,9651589857,C139,premium,07-01-2024,Phone,Business,2503851,Married
CUS002783,Vikram,Sharma,FEMALE,40,vikram.sharma2783@gmail.com,9970953271,C150,Returning,17-05-2024,Email,Doctor,2742565,married
CUS002784,Vikram,Nair,MALE,30,vikram.nair2784@gmail.com,9307657923,C173,Returning,28-12-2024,Email,Business,2518432,Single
CUS002785,Ananya,Sharma,male,38,ananya.sharma2785@gmail.com,9725074358,C120,premium,21-04-2024,Email,Business,1294961,married
CUS002786,Sneha,Nair,FEMALE,54,sneha.nair2786@gmail.com,9319198318,C127,New,19-07-2024,Phone,Engineer,508299,Married
CUS002787,Vikram,Sharma,Male,42,vikram.sharma2787@gmail.com,9932932899,C103,Returning,25-10-2024,Email,Business,1032526,Married
CUS002788,Ananya,Iyer,Male,30,ananya.iyer2788@gmail.com,9425387006,C236,Premium,24-11-2024,WhatsApp,Engineer,2440463,Single
CUS002789,Priya,Nair,FEMALE,63,priya.nair2789@gmail.com,9157596357,C159,New,14-09-2024,WhatsApp,Business,900689,married
CUS002790,Sneha,Iyer,Female,59,sneha.iyer2790@gmail.com,9932563951,C141,New,24-08-2024,WhatsApp,Teacher,1145552,married
CUS002791,Vikram,Iyer,Female,63,vikram.iyer2791@gmail.com,9155006012,C017,New,04-09-2024,Email,Doctor,527958,Married
CUS002792,Sneha,Nair,Female,31,sneha.nair2792@gmail.com,9428383286,C126,premium,04-07-2024,Phone,Teacher,2351882,Single
CUS002793,Rahul,Nair,Male,41,rahul.nair2793@gmail.com,9269721088,C037,Premium,08-11-2024,WhatsApp,Engineer,2853545,Married
CUS002794,Priya,Nair,FEMALE,58,priya.nair2794@gmail.com,9191447547,C070,premium,06-06-2024,Phone,Doctor,2536496,Married
CUS002795,Ananya,Sharma,Male,33,ananya.sharma2795@gmail.com,9944487068,C147,Premium,05-01-2024,WhatsApp,Doctor,2992964,Married
CUS002796,Aarav,Iyer,male,52,aarav.iyer2796@gmail.com,9188344184,C188,New,05-09-2024,Phone,Doctor,2430296,Single
CUS002797,Rahul,Sharma,Female,34,rahul.sharma2797@gmail.com,9638910855,C061,Returning,10-12-2024,Email,Doctor,869439,Married
CUS002798,Vikram,Reddy,male,37,vikram.reddy2798@gmail.com,9436559840,C173,Returning,07-06-2024,WhatsApp,Doctor,1561437,Married
CUS002799,Aarav,Iyer,Female,32,aarav.iyer2799@gmail.com,9401986546,C190,premium,26-01-2024,Email,Engineer,2135710,Married
CUS002800, Priya,Iyer,FEMALE,51,,9198148386,C136,New,15-12-2024,Phone,Doctor,869933,Married
CUS002801,Aarav,Iyer,male,30,aarav.iyer2801@gmail.com,9590166263,C125,Premium,07-11-2024,Email,Teacher,1263266,Married
CUS002802,Priya,Reddy,Male,61,priya.reddy2802@gmail.com,9663607013,C216,premium,02-07-2024,WhatsApp,Business,1187064,Single
CUS002803,Priya,Iyer,MALE,43,priya.iyer2803@gmail.com,9112608177,C155,Returning,04-08-2024,WhatsApp,Business,2212071,married
CUS002804,Rahul,Sharma,FEMALE,39,rahul.sharma2804@gmail.com,9365688090,C142,Returning,14-03-2024,Phone,Engineer,2494698,Single
CUS002805,Priya,Reddy,MALE,62,priya.reddy2805@gmail.com,,C025,premium,05-06-2024,Email,Business,1948020,Married
CUS002806,Sneha,Singh,Male,57,sneha.singh2806@gmail.com,9300678193,C120,premium,08-04-2024,WhatsApp,Business,585684,married
CUS002807,Aarav,Iyer,male,26,aarav.iyer2807@gmail.com,9364151458,C116,New,20-10-2024,Phone,Teacher,413231,Single
CUS002808,Vikram,Patel,FEMALE,63,vikram.patel2808@gmail.com,9878750518,C159,premium,12-01-2024,WhatsApp,Teacher,2640871,Single
CUS002809,Aarav,Nair,Female,63,aarav.nair2809@gmail.com,9332842334,C044,Returning,01-01-2024,WhatsApp,Business,1895608,Single
CUS002810,Ananya,Sharma,Male,33,ananya.sharma2810@gmail.com,9715549128,C123,premium,25-05-2024,WhatsApp,Business,2276142,married
CUS002811,Rahul,Patel,FEMALE,55,rahul.patel2811@gmail.com,9935297822,C193,Premium,17-09-2024,Phone,Doctor,2851217,Married
CUS002812,Rahul,Iyer,MALE,36,rahul.iyer2812@gmail.com,9535707348,C089,Premium,22-01-2024,Email,Teacher,2346893,Single
CUS002813,Sneha,Patel,Male,44,sneha.patel2813@gmail.com,9402441491,C043,Premium,08-02-2024,Phone,Engineer,1635643,Single
CUS002814,Vikram,Sharma,Male,22,vikram.sharma2814@gmail.com,9688966346,C218,premium,24-11-2024,Email,Business,2651398,married
CUS002815,Priya,Nair,MALE,61,priya.nair2815@gmail.com,9101551543,C244,Premium,17-09-2024,Phone,Business,1761358,Married
CUS002816,Aarav,Iyer,FEMALE,63,aarav.iyer2816@gmail.com,9285173640,C234,Premium,06-04-2024,WhatsApp,Doctor,2724087,Married
CUS002817,Rahul,Reddy,Female,22,rahul.reddy2817@gmail.com,9961178239,C222,Premium,13-07-2024,Phone,Doctor,431753,Married
CUS002818,Priya,Iyer,male,55,priya.iyer2818@gmail.com,9895423820,C158,premium,12-09-2024,WhatsApp,Engineer,2355676,Married
CUS002819,Ananya,Nair,FEMALE,55,ananya.nair2819@gmail.com,9786448079,C117,Premium,14-07-2024,Email,Engineer,1792310,married
CUS002820,Sneha,Nair,MALE,55,sneha.nair2820@gmail.com,9408580326,C008,New,14-06-2024,WhatsApp,,2175406,Single
CUS002821,Sneha,Patel,MALE,22,sneha.patel2821@gmail.com,9675518730,C137,New,04-09-2024,Email,Teacher,2932235,married
CUS002822,Ananya,Reddy,male,27,ananya.reddy2822@gmail.com,9938631423,C047,New,25-03-2024,Phone,Teacher,1482021,Single
CUS002823,Vikram,Iyer,MALE,61,vikram.iyer2823@gmail.com,9843305718,C062,Returning,23-01-2024,Phone,Business,2954694,married
CUS002824,Aarav,Reddy,Male,40,aarav.reddy2824@gmail.com,9909486486,C063,Premium,14-01-2024,Phone,Doctor,2741468,married
CUS002825,Rahul,Patel,MALE,57,rahul.patel2825@gmail.com,9676145573,C026,premium,28-12-2024,Phone,Business,1963204,Single
CUS002826,Priya,Patel,MALE,44,priya.patel2826@gmail.com,9380132272,C024,premium,14-03-2024,WhatsApp,Doctor,2201341,married
CUS002827,Ananya,Iyer,FEMALE,34,ananya.iyer2827@gmail.com,9116784744,C085,Premium,05-12-2024,Phone,Business,1749933,Single
CUS002828,Aarav,Singh,Male,55,aarav.singh2828@gmail.com,9590920848,C199,New,25-09-2024,WhatsApp,Business,2477727,Married
CUS002829,Rahul,Nair,male,27,rahul.nair2829@gmail.com,9526886365,C107,New,14-02-2024,Phone,Teacher,741403,Single
CUS002830,Aarav,Reddy,male,26,aarav.reddy2830@gmail.com,9255766635,C089,Returning,25-06-2024,Phone,Business,740585,Married
CUS002831,Sneha,Sharma,MALE,23,sneha.sharma2831@gmail.com,9813323950,C183,Returning,22-12-2024,WhatsApp,Doctor,1885048,Married
CUS002832,Vikram,Nair,MALE,55,vikram.nair2832@gmail.com,9603866979,C224,premium,18-02-2024,Email,Engineer,310500,married
CUS002833,Priya,Iyer,Female,57,priya.iyer2833@gmail.com,9114265824,C104,premium,14-02-2024,Phone,Teacher,1051429,Single
CUS002834,Priya,Iyer,male,43,priya.iyer2834@gmail.com,9122473483,C136,Returning,12-05-2024,Phone,Teacher,992085,Single
CUS002835,Priya,Patel,FEMALE,35,priya.patel2835@gmail.com,9605245756,C003,premium,18-10-2024,Phone,Engineer,1895462,Married
CUS002836,Aarav,Patel,Male,23,aarav.patel2836@gmail.com,9604682266,C208,premium,05-07-2024,Email,Business,1590607,Married
